"arc_length","p","u","v"
2.268,nan,nan,nan
2.286,nan,nan,nan
2.304,nan,nan,nan
2.322,nan,nan,nan
2.34,nan,nan,nan
2.358,nan,nan,nan
2.376,nan,nan,nan
2.394,nan,nan,nan
2.412,nan,nan,nan
2.43,nan,nan,nan
2.448,nan,nan,nan
2.466,nan,nan,nan
2.484,nan,nan,nan
2.502,nan,nan,nan
2.52,nan,nan,nan
2.538,nan,nan,nan
2.556,nan,nan,nan
2.574,nan,nan,nan
2.592,nan,nan,nan
2.61,nan,nan,nan
2.628,nan,nan,nan
2.646,nan,nan,nan
2.664,nan,nan,nan
2.682,nan,nan,nan
2.7,nan,nan,nan
2.718,nan,nan,nan
2.736,nan,nan,nan
2.754,nan,nan,nan
2.772,nan,nan,nan
2.79,nan,nan,nan
2.808,nan,nan,nan
2.826,nan,nan,nan
2.844,nan,nan,nan
2.862,nan,nan,nan
2.88,nan,nan,nan
2.898,nan,nan,nan
2.916,nan,nan,nan
2.934,nan,nan,nan
2.952,nan,nan,nan
2.97,nan,nan,nan
2.988,nan,nan,nan
3.006,2.35406,0.000110322,0
3.024,2.38011,0.000441289,0
3.042,2.40774,0.00132876,0
3.06,2.43614,0.00249004,-6.77626e-21
3.078,2.46993,0.00456079,-2.71051e-20
3.096,2.50455,0.0068109,0
3.114,2.54294,0.0101128,1.0842e-19
3.132,2.58195,0.0136258,0
3.15,2.62404,0.0182061,-1.0842e-19
3.168,2.66651,0.0229805,0
3.186,2.71123,0.0289124,1.0842e-19
3.204,2.75599,0.0348729,0
3.222,2.80227,0.0421658,0
3.24,2.84856,0.0494587,2.71051e-20
3.258,2.89518,0.0577855,-6.50521e-19
3.276,2.9419,0.0663833,0
3.294,2.98833,0.0755181,0
3.312,3.0344,0.0853035,0
3.33,3.08047,0.0950889,2.32087e-19
3.348,3.12495,0.105889,0
3.366,3.16942,0.116694,4.33681e-19
3.384,3.21289,0.127837,0
3.402,3.25496,0.139458,4.33681e-19
3.42,3.29703,0.151079,1.0842e-19
3.438,3.33698,0.163118,0
3.456,3.37605,0.175332,-4.33681e-19
3.474,3.41512,0.187546,1.0842e-19
3.492,3.45126,0.200077,0
3.51,3.48694,0.212659,4.33681e-19
3.528,3.52261,0.22524,-1.35525e-19
3.546,3.55506,0.237953,0
3.564,3.58706,0.250684,-4.33681e-19
3.582,3.61905,0.263416,-1.0842e-19
3.6,3.6484,0.276114,0
3.618,3.67681,0.2888,0
3.636,3.70523,0.301486,0
3.654,3.73183,0.314071,0
3.672,3.75618,0.32653,0
3.69,3.78054,0.338988,0
3.708,3.80489,0.351447,4.30293e-19
3.726,3.82685,0.36356,0
3.744,3.84877,0.37567,4.33681e-19
3.762,3.8707,0.387779,2.1684e-19
3.78,3.89031,0.399695,0
